id,name,rank,averageRating,bggRating,numRatings,numOwned,weight,minPlayers,maxPlayers,minTime,maxTime,link
91514,Rhino Hero,892,6.91669,6.66496,10682,18839,1.0228,2,5,5,15,https://boardgamegeek.com/boardgame/91514
12902,Carcassonne: The City,893,7.20579,6.66335,4418,6738,2.2627,2,4,30,45,https://boardgamegeek.com/boardgame/12902
353545,Next Station: London,894,7.46495,6.66322,2940,4886,1.4737,1,4,25,30,https://boardgamegeek.com/boardgame/353545
370591,Dorfromantik: The Board Game,895,7.71346,6.66112,2387,5509,1.6905,1,6,30,60,https://boardgamegeek.com/boardgame/370591
239472,Abomination: The Heir of Frankenstein,896,7.46877,6.66013,3081,6595,3.2645,2,4,90,180,https://boardgamegeek.com/boardgame/239472
166384,Spyfall,897,6.7922,6.65981,20810,28659,1.241,3,8,15,15,https://boardgamegeek.com/boardgame/166384
26990,Container,898,7.15684,6.65966,4711,3212,3.2409,3,5,60,90,https://boardgamegeek.com/boardgame/26990
198740,Lovecraft Letter,899,7.21743,6.65728,4477,8270,1.4023,2,6,5,15,https://boardgamegeek.com/boardgame/198740
113997,Tajemnicze Domostwo,900,7.11544,6.6563,5295,5090,1.8429,2,7,30,60,https://boardgamegeek.com/boardgame/113997
53953,Thunderstone,901,6.91353,6.6562,10497,11046,2.5048,1,5,60,60,https://boardgamegeek.com/boardgame/53953
317457,Dinosaur World,902,7.41546,6.65613,3329,8812,3.2627,2,4,60,120,https://boardgamegeek.com/boardgame/317457
219215,Werewords,903,7.13847,6.6559,4942,8491,1.1549,4,10,10,10,https://boardgamegeek.com/boardgame/219215
295564,Unmatched Game System,904,8.28082,6.65577,1532,1575,1.9783,2,4,20,40,https://boardgamegeek.com/boardgame/295564
316546,Clever Cubed,905,7.52565,6.65551,2658,6192,2.4265,1,4,30,30,https://boardgamegeek.com/boardgame/316546
155362,Ca$h 'n Guns: Second Edition,906,6.83917,6.65528,14997,21826,1.2479,4,8,30,30,https://boardgamegeek.com/boardgame/155362
37380,Roll Through the Ages: The Bronze Age,907,6.85546,6.65522,12023,13527,1.7813,1,4,30,45,https://boardgamegeek.com/boardgame/37380
129948,The Palaces of Carrara,908,7.14463,6.65499,4672,4653,2.595,2,4,60,60,https://boardgamegeek.com/boardgame/129948
244992,The Mind,909,6.77689,6.65436,29094,51087,1.0735,2,4,20,20,https://boardgamegeek.com/boardgame/244992
148575,Marvel Dice Masters: Avengers vs. X-Men,910,7.10186,6.65395,5679,9815,2.2984,2,2,60,60,https://boardgamegeek.com/boardgame/148575
94,Union Pacific,911,7.1953,6.65377,4308,4541,2.5449,2,6,90,90,https://boardgamegeek.com/boardgame/94
267319,Roam,912,7.31928,6.65355,3595,6858,1.8228,2,4,30,45,https://boardgamegeek.com/boardgame/267319
131260,Qwixx,913,6.86362,6.65336,12765,24720,1.1145,2,5,15,15,https://boardgamegeek.com/boardgame/131260
196526,Coffee Roaster,914,7.37424,6.65293,3203,6352,2.1215,1,1,10,30,https://boardgamegeek.com/boardgame/196526
35570,Tinners' Trail,915,7.22077,6.65225,4054,4030,2.8298,3,4,60,90,https://boardgamegeek.com/boardgame/35570
331787,Tiny Epic Dungeons,916,7.55589,6.65211,3354,10649,3.0567,1,4,30,60,https://boardgamegeek.com/boardgame/331787
154458,Akrotiri,917,7.19064,6.65199,4468,7409,2.6477,2,2,45,45,https://boardgamegeek.com/boardgame/154458
195137,Catacombs (Third Edition),918,7.48918,6.65164,2858,5990,2.3333,2,5,60,90,https://boardgamegeek.com/boardgame/195137
2093,Mahjong,919,7.04448,6.65162,7359,10811,2.5735,3,4,120,120,https://boardgamegeek.com/boardgame/2093
98229,Pictomania,920,7.26902,6.6511,3761,5345,1.5259,3,6,25,25,https://boardgamegeek.com/boardgame/98229
1041,San Marco,921,7.1729,6.6504,4476,4776,2.6784,3,4,75,75,https://boardgamegeek.com/boardgame/1041
29368,Last Night on Earth: The Zombie Game,922,6.91154,6.64991,14036,19078,2.294,2,6,60,90,https://boardgamegeek.com/boardgame/29368
248065,Zombicide: Invader,923,7.81647,6.6497,2443,6485,2.3784,1,6,60,60,https://boardgamegeek.com/boardgame/248065
173,Formula Dé,924,6.99429,6.6488,7846,8295,1.959,2,10,120,120,https://boardgamegeek.com/boardgame/173
329465,Red Rising,925,7.04011,6.64836,6942,13712,2.2969,1,6,45,60,https://boardgamegeek.com/boardgame/329465
294612,Unlock!: Epic Adventures,926,7.75187,6.64822,2055,4762,2.1875,1,6,60,60,https://boardgamegeek.com/boardgame/294612
139898,Brew Crafters,927,7.39924,6.64652,3089,4773,3.5762,2,5,90,90,https://boardgamegeek.com/boardgame/139898
270314,Ohanami,928,7.30763,6.64648,3579,7039,1.1358,2,4,20,20,https://boardgamegeek.com/boardgame/270314
239464,Palm Island,929,7.10076,6.64531,5664,12659,1.7482,1,2,15,15,https://boardgamegeek.com/boardgame/239464
245643,Luxor,930,7.19104,6.64505,4451,5836,1.9154,2,4,45,45,https://boardgamegeek.com/boardgame/245643
177678,Signorie,931,7.38988,6.64496,3078,3431,3.5247,2,4,60,120,https://boardgamegeek.com/boardgame/177678
223953,Kitchen Rush,932,7.25738,6.64471,3858,6455,2.1951,1,4,30,45,https://boardgamegeek.com/boardgame/223953
249277,Brazil: Imperial,933,7.67567,6.64205,2606,4991,3.0138,1,4,100,100,https://boardgamegeek.com/boardgame/249277
904,Nightmare Productions,934,7.06149,6.64178,5533,6233,2.1045,2,5,60,60,https://boardgamegeek.com/boardgame/904
231218,Black Sonata,935,7.47799,6.64063,2852,6854,2.061,1,1,30,30,https://boardgamegeek.com/boardgame/231218
379078,Expeditions,936,7.8678,6.63928,2068,5217,3.0763,1,5,60,90,https://boardgamegeek.com/boardgame/379078
1345,Genoa,937,7.04964,6.63841,6114,7664,3.0744,2,5,60,120,https://boardgamegeek.com/boardgame/1345
238992,Call to Adventure,938,7.11201,6.63711,5876,11806,2.0137,1,4,30,60,https://boardgamegeek.com/boardgame/238992
41066,Virgin Queen,939,8.0186,6.63695,1709,3139,4.4346,2,6,420,420,https://boardgamegeek.com/boardgame/41066
197405,Tak,940,7.60182,6.63618,2734,5389,2.4583,2,2,20,60,https://boardgamegeek.com/boardgame/197405
235488,Istanbul: The Dice Game,941,7.15564,6.636,4552,7289,1.7789,2,4,20,40,https://boardgamegeek.com/boardgame/235488
9440,Maharaja: The Game of Palace Building in India,942,7.10557,6.63582,5059,5787,3.1757,2,5,90,90,https://boardgamegeek.com/boardgame/9440
26566,Homesteaders,943,7.19921,6.63573,3880,4315,3.0391,2,4,60,90,https://boardgamegeek.com/boardgame/26566
160851,Lanterns: The Harvest Festival,944,6.8757,6.63472,11173,18990,1.5486,2,4,30,30,https://boardgamegeek.com/boardgame/160851
148319,Tragedy Looper,945,7.18231,6.63407,4488,8886,3.5522,2,4,120,120,https://boardgamegeek.com/boardgame/148319
284818,Caylus 1303,946,7.47829,6.63401,2781,5252,2.887,2,5,60,90,https://boardgamegeek.com/boardgame/284818
2181,Bridge,947,7.45947,6.63394,3068,2011,3.8799,4,4,60,60,https://boardgamegeek.com/boardgame/2181
224597,Warhammer Underworlds: Shadespire,948,7.64419,6.63307,2852,4797,2.5161,2,2,30,30,https://boardgamegeek.com/boardgame/224597
272738,Jaws,949,7.12039,6.63297,5571,14451,2.1398,2,4,60,60,https://boardgamegeek.com/boardgame/272738
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,950,7.51021,6.63221,2657,5653,2.3049,2,4,30,30,https://boardgamegeek.com/boardgame/82421
108906,Thunder Alley,951,7.30736,6.63042,3523,4446,2.3883,2,7,90,90,https://boardgamegeek.com/boardgame/108906
172047,The Others,952,7.3251,6.63039,3947,8357,3.0265,2,5,90,90,https://boardgamegeek.com/boardgame/172047
132028,Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),953,7.9388,6.62936,1860,3813,3.2585,2,4,60,180,https://boardgamegeek.com/boardgame/132028
202408,Adrenaline,954,7.00352,6.62827,6580,8592,2.3741,3,5,30,60,https://boardgamegeek.com/boardgame/202408
199966,Kingsburg (Second Edition),955,7.42314,6.6277,2896,5198,2.4474,2,5,90,120,https://boardgamegeek.com/boardgame/199966
59946,Dungeons & Dragons: Castle Ravenloft Board Game,956,6.98165,6.62644,9154,16786,2.5041,1,5,60,60,https://boardgamegeek.com/boardgame/59946
156689,Legendary: A Marvel Deck Building Game – Villains,957,7.54335,6.62439,2711,6154,2.7051,1,5,45,45,https://boardgamegeek.com/boardgame/156689
245487,Orchard: A 9 card solitaire game,958,7.37046,6.62425,3168,6812,1.186,1,1,5,10,https://boardgamegeek.com/boardgame/245487
8051,Attika,959,6.99087,6.62397,6549,6065,2.368,2,4,45,60,https://boardgamegeek.com/boardgame/8051
233262,Tidal Blades: Heroes of the Reef,960,7.55193,6.62382,2693,6014,2.8919,1,4,60,90,https://boardgamegeek.com/boardgame/233262
210296,DinoGenics,961,7.62575,6.62313,2326,3917,2.9211,1,5,90,120,https://boardgamegeek.com/boardgame/210296
13642,Louis XIV,962,7.04648,6.62293,5478,6581,3.0041,2,4,75,100,https://boardgamegeek.com/boardgame/13642
201921,Tiny Epic Quest,963,6.98695,6.62278,7355,19120,2.6765,1,4,30,60,https://boardgamegeek.com/boardgame/201921
151004,Smash Up: Science Fiction Double Feature,964,7.25895,6.62248,4005,12580,2.2892,2,2,30,45,https://boardgamegeek.com/boardgame/151004
242804,Lowlands,965,7.40649,6.62174,2905,4872,3.0814,2,4,50,100,https://boardgamegeek.com/boardgame/242804
98351,Core Worlds,966,7.15557,6.62167,4246,5281,2.8962,2,5,60,120,https://boardgamegeek.com/boardgame/98351
25669,Qwirkle,967,6.77392,6.62144,19382,36440,1.5983,2,4,45,45,https://boardgamegeek.com/boardgame/25669
193214,Meeple Circus,968,7.04546,6.62105,5625,8936,1.4375,2,5,45,45,https://boardgamegeek.com/boardgame/193214
362944,War of the Ring: The Card Game,969,7.84369,6.62066,2054,5507,2.8659,2,4,90,120,https://boardgamegeek.com/boardgame/362944
195560,Wasteland Express Delivery Service,970,7.33727,6.62065,3434,7373,2.967,2,5,90,120,https://boardgamegeek.com/boardgame/195560
27588,Zooloretto,971,6.80053,6.6205,14992,19025,1.8578,2,5,45,45,https://boardgamegeek.com/boardgame/27588
27976,Heroscape Master Set: Swarm of the Marro,972,7.63516,6.62027,2383,4843,2.2672,2,4,60,60,https://boardgamegeek.com/boardgame/27976
346501,Mille Fiori,973,7.44442,6.62024,2750,4934,2.1852,2,4,60,90,https://boardgamegeek.com/boardgame/346501
112,Condottiere,974,6.87563,6.61993,9949,12893,1.9599,2,6,20,45,https://boardgamegeek.com/boardgame/112
491,Web of Power,975,7.30319,6.61984,3514,3427,2.4199,3,5,50,60,https://boardgamegeek.com/boardgame/491
298065,Santa Monica,976,7.20824,6.61961,3976,6941,2.1466,2,4,35,40,https://boardgamegeek.com/boardgame/298065
38054,Snow Tails,977,6.97027,6.61961,6389,6713,2.0436,2,5,45,60,https://boardgamegeek.com/boardgame/38054
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,978,7.09903,6.61895,6534,13767,2.6065,1,5,60,60,https://boardgamegeek.com/boardgame/66356
191977,The Castles of Burgundy: The Card Game,979,6.96411,6.61665,6698,13261,2.5789,1,4,30,60,https://boardgamegeek.com/boardgame/191977
300905,Top Ten,980,7.51984,6.61522,2567,4907,1.0794,4,9,30,30,https://boardgamegeek.com/boardgame/300905
147151,Concept,981,6.76653,6.61517,19309,31276,1.3787,4,12,40,40,https://boardgamegeek.com/boardgame/147151
270239,Moonrakers,982,7.77011,6.61479,2403,4176,2.4286,1,5,60,120,https://boardgamegeek.com/boardgame/270239
125678,DC Comics Deck-Building Game,983,7.03194,6.61368,7294,11982,1.9892,2,5,45,45,https://boardgamegeek.com/boardgame/125678
240,Britannia,984,7.19014,6.61349,4240,6043,3.1604,3,5,180,300,https://boardgamegeek.com/boardgame/240
291508,Tiny Epic Dinosaurs,985,7.33595,6.61187,3233,9996,2.6216,1,4,30,60,https://boardgamegeek.com/boardgame/291508
212402,The Grimm Forest,986,7.08895,6.61185,5748,11195,1.9389,2,4,45,60,https://boardgamegeek.com/boardgame/212402
203427,Fabled Fruit,987,6.98882,6.61091,5968,8947,1.6094,2,5,20,30,https://boardgamegeek.com/boardgame/203427
108784,Ascension: Storm of Souls,988,7.27743,6.61019,3594,5580,2.3312,1,4,30,30,https://boardgamegeek.com/boardgame/108784
52461,Legacy: The Testament of Duke de Crecy,989,7.13422,6.60911,4307,5543,2.7124,1,4,60,60,https://boardgamegeek.com/boardgame/52461
207830,5-Minute Dungeon,990,6.93959,6.609,9341,17708,1.1039,2,5,5,30,https://boardgamegeek.com/boardgame/207830
106217,Hawaii,991,7.1134,6.60839,4486,4628,2.8977,2,5,60,60,https://boardgamegeek.com/boardgame/106217
65901,Age of Industry,992,7.3478,6.60777,2982,3410,3.3629,2,5,120,120,https://boardgamegeek.com/boardgame/65901
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,993,7.56273,6.60721,2393,5277,2.2319,2,4,30,30,https://boardgamegeek.com/boardgame/82420
338957,Caesar!: Seize Rome in 20 Minutes!,994,7.62751,6.60584,2153,4142,1.9394,1,2,20,20,https://boardgamegeek.com/boardgame/338957
228504,Cat Lady,995,7.03415,6.60285,5819,10057,1.403,2,4,15,30,https://boardgamegeek.com/boardgame/228504
154086,Gold West,996,7.3177,6.60191,3031,3505,2.4731,2,4,45,60,https://boardgamegeek.com/boardgame/154086
290484,Unsettled,997,8.07034,6.59935,1673,5389,3.2,2,4,60,90,https://boardgamegeek.com/boardgame/290484
169124,Flick 'em Up!,998,6.86414,6.59917,8946,16011,1.3333,2,10,30,45,https://boardgamegeek.com/boardgame/169124
254708,Roll Player Adventures,999,8.21254,6.59626,1495,4128,2.3265,1,4,90,150,https://boardgamegeek.com/boardgame/254708
318553,Rajas of the Ganges: The Dice Charmers,1000,7.55224,6.59443,2316,4828,2.2836,2,5,30,45,https://boardgamegeek.com/boardgame/318553
